  397.129119 |   1)   0.000 us    |              } /* pick_next_task_fair */
  397.273223 |   0)               |                                              wakeup_preempt_entity() {
  397.273223 |   0)   0.000 us    |                                                calc_delta_mine();
  397.273223 |   0)   0.000 us    |                                              }
  397.273223 |   0)   0.000 us    |                                              resched_task();
  397.273223 |   0)   0.000 us    |                                            }
  397.273223 |   0)   0.000 us    |                                          }
  397.273254 |   0) + 30.518 us   |                                        }
  397.273254 |   0) + 61.035 us   |                                      }
  397.273254 |   0)               |                                      _raw_spin_unlock() {
  397.273254 |   0)   0.000 us    |                                        sub_preempt_count();
  397.273254 |   0)   0.000 us    |                                      }
  397.273254 |   0)               |                                      _raw_spin_unlock_irqrestore() {
  397.273254 |   0)   0.000 us    |                                        sub_preempt_count();
  397.273254 |   0)   0.000 us    |                                      }
  397.273254 |   0) ! 122.070 us  |                                    } /* try_to_wake_up */
 ------------------------------------------
 0)  InputDi-2215  =>   kworker-5   
 ------------------------------------------

  397.329925 |   0)   0.000 us    |              } /* _raw_spin_lock_irqsave */
  397.329925 |   0)   0.000 us    |              __wake_up_common();
  397.329925 |   0)               |              _raw_spin_unlock_irqrestore() {
  397.329925 |   0)   0.000 us    |                sub_preempt_count();
  397.329925 |   0)   0.000 us    |              }
  397.329925 |   0)   0.000 us    |            } /* __wake_up */
  397.329956 |   0)               |            __wake_up() {
  397.329956 |   0)               |              _raw_spin_lock_irqsave() {
  397.329956 |   0)               |                __raw_spin_lock_irqsave() {
  397.329956 |   0)   0.000 us    |                  add_preempt_count();
CPU:1 [LOST 25370 EVENTS]
 ------------------------------------------
 1)  rb_cons-526   =>  AudioTr-3016 
 ------------------------------------------

  397.355407 |   1)   0.000 us    |                } /* dequeue_task_fair */
  397.355407 |   1) + 30.517 us   |              } /* dequeue_task */
  397.355407 |   1) + 30.517 us   |            } /* deactivate_task */
  397.355407 |   1)   0.000 us    |            put_prev_task_fair();
  397.355407 |   1)               |            pick_next_task_fair() {
  397.355407 |   1)               |              wakeup_preempt_entity() {
  397.355407 |   1)   0.000 us    |                calc_delta_mine();
  397.355407 |   1)   0.000 us    |              }
  397.355407 |   1)   0.000 us    |              clear_buddies();
  397.355407 |   1)   0.000 us    |              __dequeue_entity();
  397.355407 |   1)   0.000 us    |            }
  397.355407 |   1)               |            _raw_spin_unlock_irq() {
  397.355407 |   1)   0.000 us    |              sub_preempt_count();
  397.355438 |   1) + 30.518 us   |            }
  397.355438 |   1)               |            atomic_notifier_call_chain() {
  397.355438 |   1)               |              __atomic_notifier_call_chain() {
  397.355438 |   1)   0.000 us    |                __rcu_read_lock();
  397.355438 |   1)               |                notifier_call_chain() {
  397.355438 |   1)   0.000 us    |                  nwfpe_notify();
  397.355438 |   1)   0.000 us    |                  vfp_notifier();
  397.355438 |   1)   0.000 us    |                  thumbee_notifier();
  397.355438 |   1)   0.000 us    |                }
  397.355438 |   1)   0.000 us    |                __rcu_read_unlock();
  397.355438 |   1)   0.000 us    |              }
  397.355438 |   1)   0.000 us    |            }
 ------------------------------------------
 1)  AudioTr-3016  =>  OMXCall-2931 
 ------------------------------------------

  397.355468 |   1) + 30.518 us   |                finish_task_switch();
  397.355468 |   1)   0.000 us    |                sub_preempt_count();
  397.355468 |   1) ! 335.694 us  |              } /* __schedule */
  397.355468 |   1)   0.000 us    |              sub_preempt_count();
  397.355468 |   1) ! 335.694 us  |            } /* preempt_schedule_irq */
  397.355468 |   1)               |            dget_parent() {
  397.355468 |   1)   0.000 us    |              __rcu_read_lock();
  397.355468 |   1)               |              _raw_spin_lock() {
  397.355468 |   1)               |                __raw_spin_lock() {
  397.355468 |   1)   0.000 us    |                  add_preempt_count();
  397.355468 |   1)   0.000 us    |                }
  397.355468 |   1)   0.000 us    |              }
  397.355468 |   1) + 30.517 us   |              __rcu_read_unlock();
  397.355499 |   1)               |              _raw_spin_unlock() {
  397.355499 |   1)   0.000 us    |                sub_preempt_count();
  397.355499 |   1)   0.000 us    |              }
  397.355499 |   1) + 30.517 us   |            }
  397.355499 |   1)               |            dput() {
  397.355499 |   1)               |              _raw_spin_lock() {
 ------------------------------------------
 1)  OMXCall-2931  =>    cat-3010   
 ------------------------------------------

  397.398651 |   1)               |                __raw_spin_lock() {
  397.398651 |   1)   0.000 us    |      } /* add_preempt_count */
  397.398651 |   1)   0.000 us    |      sub_preempt_count();
  397.398651 |   1)   0.000 us    |      add_preempt_count();
  397.398651 |   1)               |      _raw_spin_lock() {
  397.398651 |   1)               |        __raw_spin_lock() {
  397.398651 |   1) + 30.517 us   |          add_preempt_count();
  397.398681 |   1) + 30.517 us   |        }
  397.398681 |   1) + 30.517 us   |      }
  397.398681 |   1)               |      _raw_spin_unlock() {
  397.398681 |   1)   0.000 us    |        sub_preempt_count();
  397.398681 |   1)   0.000 us    |      }
  397.398681 |   1)   0.000 us    |      sub_preempt_count();
  397.398681 |   1)               |      _raw_spin_lock() {
  397.398681 |   1)               |        __raw_spin_lock() {
  397.398681 |   1)   0.000 us    |          add_preempt_count();
  397.398681 |   1)   0.000 us    |        }
  397.398681 |   1)   0.000 us    |      }
  397.398681 |   1)               |      _raw_spin_unlock() {
  397.398681 |   1)   0.000 us    |        sub_preempt_count();
  397.398712 |   1) + 30.518 us   |      }
  397.398712 |   1)               |      kallsyms_lookup() {
  397.398712 |   1)   0.000 us    |        is_ksym_addr();
  397.398712 |   1)   0.000 us    |        get_symbol_pos();
  397.398712 |   1)   0.000 us    |        kallsyms_expand_symbol();
  397.398712 |   1)   0.000 us    |      }
  397.398712 |   1)               |      _raw_spin_lock() {
  397.398712 |   1)               |        __raw_spin_lock() {
  397.398742 |   1)   0.000 us    |          add_preempt_count();
CPU:0 [LOST 24929 EVENTS]
 ------------------------------------------
 0)   kworker-5    =>  AudioTr-3015 
 ------------------------------------------

  397.430358 |   0)               |            lock_hrtimer_base() {
  397.430358 |   0)               |              _raw_spin_lock_irqsave() {
  397.430358 |   0)               |                __raw_spin_lock_irqsave() {
  397.430358 |   0)   0.000 us    |                  add_preempt_count();
  397.430358 |   0)   0.000 us    |                }
  397.430358 |   0)   0.000 us    |              }
  397.430358 |   0)   0.000 us    |            }
  397.430358 |   0)               |            _raw_spin_unlock_irqrestore() {
  397.430389 |   0)   0.000 us    |              sub_preempt_count();
  397.430389 |   0) + 30.518 us   |            }
  397.430389 |   0) + 30.518 us   |          } /* hrtimer_try_to_cancel */
  397.430389 |   0) + 30.518 us   |        } /* hrtimer_cancel */
  397.430389 |   0) ! 10681.15 us |      } /* do_nanosleep */
  397.430389 |   0) ! 10681.15 us |    } /* hrtimer_nanosleep */
  397.430389 |   0) ! 10681.15 us |  } /* sys_nanosleep */
  397.430389 |   0)               |  sys_nanosleep() {
  397.430389 |   0)               |    hrtimer_nanosleep() {
  397.430389 |   0)   0.000 us    |      hrtimer_init();
  397.430419 |   0)   0.000 us    |      ktime_add_safe();
  397.430419 |   0)               |      do_nanosleep() {
  397.430419 |   0)               |        hrtimer_start_range_ns() {
  397.430419 |   0)               |          __hrtimer_start_range_ns() {
  397.430419 |   0)               |            lock_hrtimer_base() {
  397.430419 |   0)               |              _raw_spin_lock_irqsave() {
  397.430419 |   0)               |                __raw_spin_lock_irqsave() {
  397.430419 |   0)   0.000 us    |                  add_preempt_count();
  397.430419 |   0)   0.000 us    |                }
  397.430419 |   0)   0.000 us    |              }
  397.430419 |   0)   0.000 us    |            }
  397.430419 |   0)   0.000 us    |            idle_cpu();
  397.430419 |   0)               |            ktime_get() {
  397.430419 |   0) + 30.518 us   |              clocksource_mmio_readl_up();
  397.430450 |   0) + 30.518 us   |            }
 ------------------------------------------
 0)  AudioTr-3015  =>    cat-2927   
 ------------------------------------------

  397.520721 |   0)   0.000 us    |            ktime_add_safe();
 ------------------------------------------
 1)    cat-3010    =>    cat-2927   
 ------------------------------------------

  397.520721 |   1)               |                      __raw_spin_lock() {
  397.520721 |   1)   0.000 us    |                        add_preempt_count();
  397.520721 |   1)   0.000 us    |                      }
  397.520721 |   1)   0.000 us    |                    } /* _raw_spin_lock */
  397.520721 |   1)               |                    _raw_spin_unlock() {
  397.520721 |   1)   0.000 us    |                      sub_preempt_count();
  397.520721 |   1)   0.000 us    |                    }
  397.520721 |   1)               |                    tick_program_event() {
  397.520721 |   1)               |                      clockevents_program_event() {
  397.520721 |   1)               |                        ktime_get() {
  397.520751 |   1)   0.000 us    |                          clocksource_mmio_readl_up();
  397.520751 |   1) + 30.518 us   |                        }
  397.520751 |   1)   0.000 us    |                        twd_set_next_event();
  397.520751 |   1) + 30.518 us   |                      }
  397.520751 |   1) + 30.518 us   |                    }
  397.520751 |   1) + 30.518 us   |                  } /* hrtimer_interrupt */
  397.520751 |   1) + 61.036 us   |                } /* twd_handler */
  397.520751 |   1)   0.000 us    |                gic_eoi_irq();
  397.520751 |   1) + 61.036 us   |              } /* handle_percpu_devid_irq */
  397.520751 |   1) + 61.036 us   |            } /* generic_handle_irq */
  397.520751 |   1)               |            irq_exit() {
  397.520751 |   1)   0.000 us    |              sub_preempt_count();
  397.520751 |   1)               |              rcu_irq_exit() {
  397.520751 |   1)   0.000 us    |                rcu_enter_nohz();
  397.520782 |   1) + 30.517 us   |              }
  397.520782 |   1)   0.000 us    |              idle_cpu();
  397.520782 |   1)   0.000 us    |              sub_preempt_count();
  397.520782 |   1) + 30.517 us   |            }
  397.520782 |   1) + 91.553 us   |          } /* handle_IRQ */
  397.520782 |   1) + 91.553 us   |        } /* asm_do_IRQ */
  397.520782 |   1)   <========== |
  397.520782 |   1)               |        sub_preempt_count() {
CPU:0 [LOST 26416 EVENTS]
 ------------------------------------------
 0)    cat-2927    =>  InputDi-2215 
 ------------------------------------------

  397.536407 |   0)   0.000 us    |      } /* ktime_get_ts */
  397.536407 |   0)   0.000 us    |    } /* posix_ktime_get_ts */
  397.536407 |   0) + 30.517 us   |  } /* sys_clock_gettime */
  397.536437 |   0)               |  sys_clock_gettime() {
  397.536437 |   0)               |    posix_ktime_get_ts() {
  397.536437 |   0)               |      ktime_get_ts() {
  397.536437 |   0)   0.000 us    |        clocksource_mmio_readl_up();
  397.536437 |   0)   0.000 us    |        set_normalized_timespec();
  397.536437 |   0)   0.000 us    |      }
  397.536437 |   0)   0.000 us    |    }
  397.536437 |   0)   0.000 us    |  }
  397.536468 |   0)               |  sys_ioctl() {
  397.536468 |   0)               |    fget_light() {
  397.536468 |   0)   0.000 us    |      __rcu_read_lock();
  397.536468 |   0)   0.000 us    |      __rcu_read_unlock();
  397.536468 |   0)   0.000 us    |    }
  397.536468 |   0)               |    security_file_ioctl() {
  397.536468 |   0) + 30.518 us   |      cap_file_ioctl();
  397.536499 |   0) + 30.518 us   |    }
  397.536499 |   0)               |    do_vfs_ioctl() {
  397.536499 |   0)               |      ashmem_ioctl() {
  397.536499 |   0)   0.000 us    |        mutex_lock();
  397.536499 |   0)               |        range_del() {
  397.536499 |   0)   0.000 us    |          kmem_cache_free();
  397.536499 |   0)   0.000 us    |        }
 ------------------------------------------
 0)  InputDi-2215  =>  AudioOu-2162 
 ------------------------------------------

  397.592712 |   0)   0.000 us    |        mutex_unlock();
  397.592712 |   0)   0.000 us    |                } /* clockevents_program_event */
  397.592712 |   0)   0.000 us    |              } /* tick_program_event */
  397.592742 |   0) + 61.035 us   |            } /* hrtimer_interrupt */
  397.592742 |   0) + 61.035 us   |          } /* twd_handler */
  397.592742 |   0)   0.000 us    |          gic_eoi_irq();
  397.592742 |   0) + 61.035 us   |        } /* handle_percpu_devid_irq */
  397.592742 |   0) + 61.035 us   |      } /* generic_handle_irq */
  397.592742 |   0)               |      irq_exit() {
  397.592742 |   0)   0.000 us    |        sub_preempt_count();
  397.592742 |   0)               |        rcu_irq_exit() {
  397.592742 |   0)   0.000 us    |          rcu_enter_nohz();
  397.592742 |   0)   0.000 us    |        }
  397.592742 |   0)   0.000 us    |        idle_cpu();
  397.592742 |   0)   0.000 us    |        sub_preempt_count();
  397.592742 |   0)   0.000 us    |      }
  397.592773 |   0) + 91.552 us   |    } /* handle_IRQ */
  397.592773 |   0) ! 122.070 us  |  } /* asm_do_IRQ */
  397.592773 |   0)   <========== |
  397.592956 |   0)   ==========> |
  397.592956 |   0)               |  asm_do_IRQ() {
  397.593017 |   0)               |    handle_IRQ() {
  397.593017 |   0)               |      irq_enter() {
  397.593017 |   0)               |        rcu_irq_enter() {
  397.593017 |   0)   0.000 us    |          rcu_exit_nohz();
  397.593017 |   0)   0.000 us    |        }
  397.593017 |   0)   0.000 us    |        idle_cpu();
  397.593017 |   0)   0.000 us    |        add_preempt_count();
  397.593017 |   0)   0.000 us    |      }
  397.593017 |   0)               |      generic_handle_irq() {
  397.593017 |   0)               |        handle_percpu_devid_irq() {
  397.593017 |   0)               |          twd_handler() {
  397.593017 |   0)               |            hrtimer_interrupt() {
  397.593017 |   0)               |              ktime_get() {
  397.593017 |   0)   0.000 us    |                clocksource_mmio_readl_up();
  397.593048 |   0) + 30.517 us   |              }
  397.593048 |   0)               |              _raw_spin_lock() {
  397.593048 |   0)               |                __raw_spin_lock() {
  397.593048 |   0)   0.000 us    |                  add_preempt_count();
  397.593048 |   0)   0.000 us    |                }
  397.593048 |   0)   0.000 us    |              }
  397.593048 |   0)               |              _raw_spin_unlock() {
  397.593048 |   0)               |                sub_preempt_count() {
CPU:1 [LOST 28783 EVENTS]
 ------------------------------------------
 1)    cat-2927    =>    cat-2758   
 ------------------------------------------

  397.610961 |   1) + 30.518 us   |      } /* _raw_spin_unlock */
  397.610961 |   1)   0.000 us    |      sub_preempt_count();
  397.610961 |   1)               |      _raw_spin_lock() {
  397.610961 |   1)               |        __raw_spin_lock() {
  397.610961 |   1)   0.000 us    |          add_preempt_count();
  397.610961 |   1)   0.000 us    |        }
  397.610961 |   1)   0.000 us    |      }
  397.610961 |   1)               |      _raw_spin_unlock() {
  397.610961 |   1)   0.000 us    |        sub_preempt_count();
  397.610961 |   1)   0.000 us    |      }
  397.610992 |   1)               |      kallsyms_lookup() {
  397.610992 |   1)   0.000 us    |        is_ksym_addr();
  397.610992 |   1)   0.000 us    |        get_symbol_pos();
  397.610992 |   1)   0.000 us    |        kallsyms_expand_symbol();
  397.610992 |   1)   0.000 us    |      }
  397.610992 |   1)   0.000 us    |      add_preempt_count();
  397.611022 |   1)   0.000 us    |      sub_preempt_count();
  397.611022 |   1)               |      _raw_spin_lock() {
  397.611022 |   1)               |        __raw_spin_lock() {
  397.611022 |   1)   0.000 us    |          add_preempt_count();
 ------------------------------------------
 1)    cat-2758    =>    cat-2927   
 ------------------------------------------

  397.680053 |   1) ! 183.105 us  |                                          } /* twd_handler */
  397.680084 |   1)   0.000 us    |                                          gic_eoi_irq();
  397.680084 |   1) ! 213.623 us  |                                        } /* handle_percpu_devid_irq */
  397.680084 |   1) ! 213.623 us  |                                      } /* generic_handle_irq */
  397.680084 |   1)               |                                      irq_exit() {
  397.680084 |   1)   0.000 us    |                                        sub_preempt_count();
  397.680084 |   1)               |                                        rcu_irq_exit() {
  397.680084 |   1)   0.000 us    |                                          rcu_enter_nohz();
  397.680084 |   1)   0.000 us    |                                        }
  397.680084 |   1)   0.000 us    |                                        idle_cpu();
  397.680084 |   1)   0.000 us    |                                        sub_preempt_count();
  397.680084 |   1)   0.000 us    |                                      }
  397.680084 |   1) ! 244.141 us  |                                    } /* handle_IRQ */
  397.680084 |   1) ! 244.141 us  |                                  } /* asm_do_IRQ */
  397.680084 |   1)   <========== |
  397.680084 |   1)   0.000 us    |                                } /* add_preempt_count */
  397.680114 |   1) ! 274.659 us  |                              } /* __raw_spin_lock */
  397.680114 |   1) ! 274.659 us  |                            } /* _raw_spin_lock */
  397.680114 |   1)               |                            _raw_spin_unlock() {
  397.680114 |   1)               |                              sub_preempt_count() {
  397.680114 |   1)               |                                __schedule() {
  397.680114 |   1)   0.000 us    |                                  add_preempt_count();
  397.680114 |   1)   0.000 us    |                                  rcu_note_context_switch();
  397.680114 |   1)               |                                  _raw_spin_lock_irq() {
  397.680114 |   1)               |                                    __raw_spin_lock_irqsave() {
  397.680114 |   1)   0.000 us    |                                      add_preempt_count();
  397.680114 |   1)   0.000 us    |                                    }
  397.680114 |   1)   0.000 us    |                                  }
  397.680145 |   1) + 30.517 us   |                                  update_rq_clock();
  397.680145 |   1)               |                                  put_prev_task_fair() {
  397.680145 |   1)   0.000 us    |                                    update_curr();
  397.680145 |   1)   0.000 us    |                                    __enqueue_entity();
  397.680145 |   1)   0.000 us    |                                  }
  397.680145 |   1)               |                                  pick_next_task_fair() {
  397.680145 |   1)   0.000 us    |                                    wakeup_preempt_entity();
  397.680145 |   1)   0.000 us    |                                    clear_buddies();
  397.680145 |   1)   0.000 us    |                                    __dequeue_entity();
  397.680145 |   1)   0.000 us    |                                  }
  397.680145 |   1)               |                                  _raw_spin_unlock_irq() {
  397.680145 |   1) + 30.518 us   |                                    sub_preempt_count();
  397.680175 |   1) + 30.518 us   |                                  }
  397.680175 |   1)               |                                  atomic_notifier_call_chain() {
  397.680175 |   1)               |                                    __atomic_notifier_call_chain() {
  397.680175 |   1)   0.000 us    |                                      __rcu_read_lock();
  397.680175 |   1)               |                                      notifier_call_chain() {
 ------------------------------------------
 1)    cat-2927    =>    cat-2671   
 ------------------------------------------

  397.763427 |   1)   0.000 us    |                                        nwfpe_notify();
  397.763427 |   1)   0.000 us    |                                    } /* calc_delta_mine */
  397.763427 |   1)   0.000 us    |                                  } /* wakeup_preempt_entity */
  397.763427 |   1)   0.000 us    |                                  resched_task();
  397.763427 |   1)   0.000 us    |                                } /* check_preempt_wakeup */
  397.763427 |   1)   0.000 us    |                              } /* check_preempt_curr */
  397.763427 |   1)   0.000 us    |                            } /* ttwu_do_wakeup */
  397.763427 |   1) + 30.518 us   |                          } /* T.1797 */
  397.763458 |   1)               |                          _raw_spin_unlock() {
  397.763458 |   1)   0.000 us    |                            sub_preempt_count();
  397.763458 |   1)   0.000 us    |                          }
  397.763458 |   1)               |                          _raw_spin_unlock_irqrestore() {
  397.763458 |   1)   0.000 us    |                            sub_preempt_count();
  397.763458 |   1)   0.000 us    |                          }
  397.763458 |   1) ! 122.070 us  |                        } /* try_to_wake_up */
  397.763458 |   1) ! 122.070 us  |                      } /* wake_up_process */
  397.763458 |   1) ! 122.070 us  |                    } /* hrtimer_wakeup */
  397.763458 |   1)               |                    _raw_spin_lock() {
  397.763458 |   1)               |                      __raw_spin_lock() {
  397.763458 |   1)   0.000 us    |                        add_preempt_count();
  397.763458 |   1)   0.000 us    |                      }
  397.763458 |   1)   0.000 us    |                    }
  397.763458 |   1) ! 152.587 us  |                  } /* __run_hrtimer */
  397.763488 |   1)               |                  _raw_spin_unlock() {
  397.763488 |   1)   0.000 us    |                    sub_preempt_count();
  397.763488 |   1)   0.000 us    |                  }
  397.763488 |   1)               |                  tick_program_event() {
  397.763488 |   1)               |                    clockevents_program_event() {
  397.763488 |   1)               |                      ktime_get() {
  397.763488 |   1)   0.000 us    |                        clocksource_mmio_readl_up();
  397.763488 |   1)   0.000 us    |                      }
  397.763488 |   1)   0.000 us    |                      twd_set_next_event();
  397.763488 |   1)   0.000 us    |                    }
  397.763488 |   1)   0.000 us    |                  }
  397.763488 |   1) ! 183.105 us  |                } /* hrtimer_interrupt */
  397.763488 |   1) ! 183.105 us  |              } /* twd_handler */
